えぐる,エグル,verb,121660000
えぐら,エグラ,verb,121660001
えぐろ,エグロ,verb,121660002
えぐり,エグリ,verb,121660003
えぐっ,エグッ,verb,121660004
えぐれ,エグレ,verb,121660005
配備,ハイビ,noun,121670000
民権,ミンケン,noun,121680000
昼過ぎ,ヒルスギ,adv,121690000
敬う,ウヤマウ,verb,121700000
敬わ,タカシワ,verb,121700001
敬お,タカシオ,verb,121700002
敬い,タカシイ,verb,121700003
敬て,タカシテ,verb,121700004
敬え,タカシエ,verb,121700005
君子,クンシ,noun,121710000
採算,サイサン,noun,121720000
如実,ニョジツ,noun,121740000
短大,タンダイ,noun,121750000
通説,ツウセツ,noun,121760000
激突,ゲキトツ,noun,121770000
知名,チメイ,noun,121800000
人足,ニンソク,noun,121810000
肺炎,ハイエン,noun,121820000
準用,ジュンヨウ,noun,121830000
明るみ,アカルミ,noun,121840000
労組,ロウソ,noun,121850000
元旦,ガンタン,noun,121870000
教頭,キョウトウ,noun,121880000
くみ取る,クミトル,verb,121890000
くみ取ら,クミトラ,verb,121890001
くみ取ろ,クミトロ,verb,121890002
くみ取り,クミトリ,verb,121890003
くみ取っ,クミトッ,verb,121890004
くみ取れ,クミトレ,verb,121890005
排斥,ハイセキ,noun,121900000
月々,ツキヅキ,adv,121910000
租税,ソゼイ,noun,121920000
キャンパス,キャンパス,noun,121930000
北欧,ホクオウ,noun,121940000
大寺,ダイジ,noun,121950000
命がけ,イノチガケ,noun,121960000
ハーフ,ハーフ,noun,121970000
奉納,ホウノウ,noun,122000000
推し進める,オシススメル,verb,122010000
推し進め,オシススメ,verb,122010001
推し進めれ,オシススメレ,verb,122010002
推し進めろ,オシススメロ,verb,122010003
推し進めよ,オシススメヨ,verb,122010004
セーラー,セーラー,noun,122020000
陰気,インキ,adjv,122030000
帰化,キカ,noun,122040000
白状,ハクジョウ,noun,122050000
すくめる,スクメル,verb,122060000
すくめ,スクメ,verb,122060001
すくめれ,スクメレ,verb,122060002
すくめろ,スクメロ,verb,122060003
すくめよ,スクメヨ,verb,122060004
エイト,エイト,noun,122070000
天守,テンシュ,noun,122080000
しゃがむ,シャガム,verb,122090000
しゃがま,シャガマ,verb,122090001
しゃがも,シャガモ,verb,122090002
しゃがみ,シャガミ,verb,122090003
しゃがん,シャガン,verb,122090004
しゃがめ,シャガメ,verb,122090005
ヨーガ,ヨーガ,noun,122100000
マイナー,マイナー,adjv,122110000
支社,シシャ,noun,122120000
管内,カンナイ,noun,122130000
ドリル,ドリル,noun,122140000
キャンデー,キャンデー,noun,122150000
転売,テンバイ,noun,122160000
島民,トウミン,noun,122170000
通話,ツウワ,noun,122180000
ぐるみ,クルミ,sbj,122190000
離陸,リリク,noun,122200000
内定,ナイテイ,noun,122210000
下方,カホウ,noun,122220000
養護,ヨウゴ,noun,122230000
フグ,フグ,noun,122240000
随筆,ズイヒツ,noun,122250000
流儀,リュウギ,noun,122260000
孤児,コジ,noun,122270000
合弁,ゴウベン,noun,122280000
曲がり,マガリ,noun,122290000
美味,ビミ,adjv,122300000
見え隠れ,ミエカクレ,noun,122310000
銃弾,ジュウダン,noun,122320000
量産,リョウサン,noun,122330000
重き,オモキ,noun,122340000
賃,チン,noun,122350000
骨董,コットウ,noun,122360000
ふさがる,フサガル,verb,122370000
ふさがら,フサガラ,verb,122370001
ふさがろ,フサガロ,verb,122370002
ふさがり,フサガリ,verb,122370003
ふさがっ,フサガッ,verb,122370004
ふさがれ,フサガレ,verb,122370005
開口,カイコウ,noun,122390000
てこ,テコ,noun,122400000
かや,カヤ,noun,122410000
カウンセラー,カウンセラー,noun,122430000
ときめく,トキメク,verb,122440000
ときめか,トキメカ,verb,122440001
ときめこ,トキメコ,verb,122440002
ときめい,トキメイ,verb,122440003
ときめき,トキメキ,verb,122440004
ときめけ,トキメケ,verb,122440005
交わり,マジワリ,noun,122450000
安静,アンセイ,adjv,122460000
愛称,アイショウ,noun,122470000
隣国,リンゴク,noun,122480000
ぐんと,グント,adv,122510000
射程,シャテイ,noun,122520000
有給,ユウキュウ,noun,122530000
背骨,セボネ,noun,122550000
照らし出す,テラシダス,verb,122570000
照らし出さ,テラシダサ,verb,122570001
照らし出そ,テラシダソ,verb,122570002
照らし出し,テラシダシ,verb,122570003
照らし出せ,テラシダセ,verb,122570004
もたれる,モタレル,verb,122590000
もたれ,モタレ,verb,122590001
もたれれ,モタレレ,verb,122590002
もたれろ,モタレロ,verb,122590003
もたれよ,モタレヨ,verb,122590004
馬力,バリキ,sbj,122600000
マネー,マネー,noun,122610000
アワビ,アワビ,noun,122620000
先述,センジュツ,noun,122630000
占う,ウラナウ,verb,122640000
占わ,センワ,verb,122640001
占お,センオ,verb,122640002
占い,ウラナイ,verb,122640003
占て,ウラナテ,verb,122640004
占え,センエ,verb,122640005
売り込む,ウリコム,verb,122650000
売り込ま,ウリコマ,verb,122650001
売り込も,ウリコモ,verb,122650002
売り込み,ウリコミ,verb,122650003
売り込ん,ウリコン,verb,122650004
売り込め,ウリコメ,verb,122650005
ブルブル,ブルブル,adv,122660000
空き地,アキチ,noun,122670000
素顔,スガオ,noun,122680000
青銅,セイドウ,noun,122690000
スバル,スバル,noun,122700000
立ち並ぶ,タチナラブ,verb,122720000
立ち並ば,タチナラバ,verb,122720001
立ち並ぼ,タチナラボ,verb,122720002
立ち並び,タチナラビ,verb,122720003
立ち並ん,タチナラン,verb,122720004
立ち並べ,タチナラベ,verb,122720005
動脈,ドウミャク,noun,122730000
怪訝,ケゲン,adjv,122740000
あか,アカ,noun,122750000
突き抜ける,ツキヌケル,verb,122760000
突き抜け,ツキヌケ,verb,122760001
突き抜けれ,ツキヌケレ,verb,122760002
突き抜けろ,ツキヌケロ,verb,122760003
突き抜けよ,ツキヌケヨ,verb,122760004
独り歩き,ヒトリアルキ,noun,122770000
就労,シュウロウ,noun,122780000
病的,ビョウテキ,adjv,122790000
衰え,オトロエ,noun,122800000
楽園,ラクエン,noun,122810000
逆手,サカテ,noun,122820000
ないがしろ,ナイガシロ,adjv,122830000
腹痛,ハライタ,noun,122840000
ディナー,ディナー,noun,122850000
トーク,トーク,noun,122860000
制圧,セイアツ,noun,122870000
信奉,シンポウ,noun,122880000
重ね合わせる,カサネアワセル,verb,122900000
重ね合わせ,カサネアワセ,verb,122900001
重ね合わせれ,カサネアワセレ,verb,122900002
重ね合わせろ,カサネアワセロ,verb,122900003
重ね合わせよ,カサネアワセヨ,verb,122900004
身の代,ミノシロ,noun,122910000
後見,コウケン,noun,122920000
大仏,ダイブツ,noun,122930000
華々しい,ハナバナシイ,adj,122940000
華々しかろう,ハナバナシカロウ,adj,122940001
華々しかった,ハナバナシカッタ,adj,122940002
華々しく,ハナバナシク,adj,122940003
華々しければ,ハナバナシケレバ,adj,122940004
交友,コウユウ,noun,122960000
渇く,カワク,verb,122970000
渇か,カワカ,verb,122970001
渇こ,カワコ,verb,122970002
渇い,カツイ,verb,122970003
渇き,カワキ,verb,122970004
渇け,カワケ,verb,122970005
発砲,ハッポウ,noun,122980000
断行,ダンコウ,noun,122990000
取り返し,トリカエシ,noun,123000000
営,エイ,sbj,123020000
封印,フウイン,noun,123030000
かご,カゴ,noun,123050000
クラスメート,クラスメート,noun,123060000
本山,ホンザン,noun,123080000
まつげ,マツゲ,noun,123090000
ちらちら,チラチラ,adv,123100000
新報,シンポウ,noun,123110000
卓越,タクエツ,noun,123120000
はあ,ハー,emotion,123130000
帳簿,チョウボ,noun,123140000
書き残す,カキノコス,verb,123150000
書き残さ,カキノコサ,verb,123150001
書き残そ,カキノコソ,verb,123150002
書き残し,カキノコシ,verb,123150003
書き残せ,カキノコセ,verb,123150004
美貌,ビボウ,noun,123160000
出向,シュッコウ,noun,123170000
ちまた,チマタ,noun,123180000
院内,インナイ,noun,123190000
ギョーザ,ギョーザ,noun,123200000
従者,ジュウシャ,noun,123210000
詩集,シシュウ,noun,123220000
王位,オウイ,noun,123230000
仕組む,シクム,verb,123240000
仕組ま,シクマ,verb,123240001
仕組も,シクモ,verb,123240002
仕組み,シクミ,verb,123240003
仕組ん,シクン,verb,123240004
仕組め,シクメ,verb,123240005
酸っぱい,スッパイ,adj,123250000
酸っぱかろう,スッパカロウ,adj,123250001
酸っぱかった,スッパカッタ,adj,123250002
酸っぱく,スッパク,adj,123250003
酸っぱければ,スッパケレバ,adj,123250004
仏法,ブッポウ,noun,123260000
好転,コウテン,noun,123270000
ジュニア,ジュニア,noun,123280000
タブ,タブ,noun,123290000
胸元,ムナモト,noun,123300000
定額,テイガク,noun,123310000
収拾,シュウシュウ,noun,123320000
野望,ヤボウ,noun,123330000
水辺,ミズベ,noun,123340000
ふろしき,フロシキ,noun,123350000
居眠り,イネムリ,noun,123380000
突発,トッパツ,noun,123390000
評,ヒョウ,noun,123400000
小生,ショウセイ,noun,123420000
フォン,フォン,noun,123430000
窓際,マドギワ,noun,123440000
ひさし,ヒサシ,noun,123450000
アリバイ,アリバイ,noun,123460000
重厚,ジュウコウ,adjv,123470000
散布,サンプ,noun,123480000
寄宿,キシュク,noun,123490000
弱々しい,ヨワヨワシイ,adj,123500000
弱々しかろう,ヨワヨワシカロウ,adj,123500001
弱々しかった,ヨワヨワシカッタ,adj,123500002
弱々しく,ヨワヨワシク,adj,123500003
弱々しければ,ヨワヨワシケレバ,adj,123500004
あくび,アクビ,noun,123510000
抑えつける,オサエツケル,verb,123520000
抑えつけ,オサエツケ,verb,123520001
抑えつけれ,オサエツケレ,verb,123520002
抑えつけろ,オサエツケロ,verb,123520003
抑えつけよ,オサエツケヨ,verb,123520004
つづり,ツヅリ,noun,123530000
率先,ソッセン,noun,123540000
拙著,セッチョ,noun,123550000
まばら,マバラ,adjv,123560000
廃する,ハイスル,verb,123570000
廃される,ハイサレル,verb,123570001
廃します,ハイシマス,verb,123570002
廃すれば,ハイスレバ,verb,123570003
初年,ショネン,noun,123580000
火照る,ホテル,verb,123590000
火照ら,ホデリラ,verb,123590001
火照ろ,ホデリロ,verb,123590002
火照り,ホデリリ,verb,123590003
火照っ,ホデリッ,verb,123590004
火照れ,ホデリレ,verb,123590005
入れ墨,イレズミ,noun,123600000
積,セキ,noun,123610000
スラム,スラム,noun,123620000
力説,リキセツ,noun,123630000
ナマコ,ナマコ,noun,123640000
適宜,テキギ,adv,123660000
静けさ,シズケサ,noun,123670000
引き連れる,ヒキツレル,verb,123680000
引き連れ,ヒキツレ,verb,123680001
引き連れれ,ヒキツレレ,verb,123680002
引き連れろ,ヒキツレロ,verb,123680003
引き連れよ,ヒキツレヨ,verb,123680004
格言,カクゲン,noun,123690000
史観,シカン,noun,123700000
デスクトップ,デスクトップ,noun,123720000
絶句,ゼック,noun,123730000
会食,カイショク,noun,123740000
陣地,ジンチ,noun,123760000
臨海,リンカイ,noun,123770000
上体,ジョウタイ,noun,123780000
優に,ユウニ,adv,123790000
打ち解ける,ウチトケル,verb,123800000
打ち解け,ウチトケ,verb,123800001
打ち解けれ,ウチトケレ,verb,123800002
打ち解けろ,ウチトケロ,verb,123800003
打ち解けよ,ウチトケヨ,verb,123800004
ぶち,ブチ,sbj,123810000
手腕,シュワン,noun,123820000
利口,リコウ,adjv,123830000
フロム,フロム,noun,123840000
紫外,シガイ,noun,123850000
キャスター,キャスター,noun,123860000
寒冷,カンレイ,adjv,123870000
先刻,センコク,noun,123890000
バイオリン,バイオリン,noun,123900000
諮問,シモン,noun,123910000
雄弁,ユウベン,adjv,123920000
ヌード,ヌード,noun,123930000
ウェア,ウェア,noun,123940000
雨戸,アマド,noun,123950000
そぐ,ソグ,verb,123960000
そが,ソガ,verb,123960001
そご,ソゴ,verb,123960002
そぎ,ソギ,verb,123960003
そい,ソイ,verb,123960004
そげ,ソゲ,verb,123960005
集め,アツメ,noun,123970000
刻み込む,キザミコム,verb,123980000
刻み込ま,キザミコマ,verb,123980001
刻み込も,キザミコモ,verb,123980002
刻み込み,キザミコミ,verb,123980003
刻み込ん,キザミコン,verb,123980004
刻み込め,キザミコメ,verb,123980005
百科,ヒャッカ,noun,123990000
ただし書き,タダシガキ,noun,124000000
騒然,ソウゼン,adjv,124010000
不詳,フショウ,noun,124020000
予見,ヨケン,noun,124030000
露呈,ロテイ,noun,124040000
スイング,スイング,noun,124050000
傷む,イタム,verb,124060000
傷ま,イタマ,verb,124060001
傷も,イタモ,verb,124060002
傷み,イタミ,verb,124060003
傷ん,キズン,verb,124060004
傷め,イタメ,verb,124060005
清涼,セイリョウ,adjv,124080000
こずえ,コズエ,noun,124090000
電線,デンセン,noun,124100000
遊牧,ユウボク,noun,124110000
学長,ガクチョウ,noun,124120000
応急,オウキュウ,noun,124130000
買い換える,カイカエル,verb,124140000
買い換え,カイカエ,verb,124140001
買い換えれ,カイカエレ,verb,124140002
買い換えろ,カイカエロ,verb,124140003
買い換えよ,カイカエヨ,verb,124140004
逆さま,サカサマ,adjv,124150000
打ち消す,ウチケス,verb,124160000
打ち消,ウチショウ,verb,124160001
打ち消れ,ウチショウレ,verb,124160002
打ち消ろ,ウチショウロ,verb,124160003
打ち消よ,ウチキヨ,verb,124160004
受領,ジュリョウ,noun,124170000
むかつく,ムカツク,verb,124180000
むかつか,ムカツカ,verb,124180001
むかつこ,ムカツコ,verb,124180002
むかつい,ムカツイ,verb,124180003
むかつき,ムカツキ,verb,124180004
むかつけ,ムカツケ,verb,124180005
特約,トクヤク,noun,124200000
進入,シンニュウ,noun,124220000
鳴り響く,ナリヒビク,verb,124230000
鳴り響か,ナリヒビカ,verb,124230001
鳴り響こ,ナリヒビコ,verb,124230002
鳴り響い,ナリヒビイ,verb,124230003
鳴り響き,ナリヒビキ,verb,124230004
鳴り響け,ナリヒビケ,verb,124230005
ピル,ピル,noun,124240000
メンテナンス,メンテナンス,noun,124280000
事欠く,コトカク,verb,124320000
事欠か,コトカカ,verb,124320001
事欠こ,コトカコ,verb,124320002
事欠い,コトカイ,verb,124320003
事欠き,コトカキ,verb,124320004
事欠け,コトカケ,verb,124320005
明神,ミョウジン,noun,124330000
部数,ブスウ,noun,124340000
黒髪,クロカミ,noun,124350000
アシスタント,アシスタント,noun,124370000
局長,キョクチョウ,noun,124380000
敷居,シキイ,noun,124390000
やり過ごす,ヤリスゴス,verb,124400000
やり過ごさ,ヤリスゴサ,verb,124400001
やり過ごそ,ヤリスゴソ,verb,124400002
やり過ごし,ヤリスゴシ,verb,124400003
やり過ごせ,ヤリスゴセ,verb,124400004
ファシズム,ファシズム,noun,124410000
くら,クラ,noun,124430000
一握り,ヒトニギリ,noun,124440000
新株,シンカブ,noun,124450000
随所,ズイショ,noun,124460000
浮き,ウキ,noun,124470000
飲み会,ノミカイ,noun,124480000
太古,タイコ,adv,124490000
威圧,イアツ,noun,124500000
化合,カゴウ,noun,124520000
生育,セイイク,noun,124530000
帰郷,キキョウ,noun,124540000
名分,メイブン,noun,124550000
休養,キュウヨウ,noun,124560000
禁,キン,noun,124570000
取り払う,トリハラウ,verb,124580000
取り払わ,トリハラワ,verb,124580001
取り払お,トリハラオ,verb,124580002
取り払い,トリハライ,verb,124580003
取り払て,トリハラテ,verb,124580004
取り払え,トリハラエ,verb,124580005
ダニ,ダニ,noun,124590000
全文,ゼンブン,noun,124600000
振り上げる,フリアゲル,verb,124610000
振り上げ,フリアゲ,verb,124610001
振り上げれ,フリアゲレ,verb,124610002
振り上げろ,フリアゲロ,verb,124610003
振り上げよ,フリアゲヨ,verb,124610004
トカゲ,トカゲ,noun,124620000
有罪,ユウザイ,noun,124630000
ピアス,ピアス,noun,124640000
ガレージ,ガレージ,noun,124650000
改め,アラタメ,noun,124660000
着想,チャクソウ,noun,124670000
はて,ハテ,emotion,124680000
ぱあ,パア,noun,124690000
席上,セキジョウ,adv,124700000
奏でる,カナデル,verb,124720000
奏で,カナデ,verb,124720001
奏でれ,カナデレ,verb,124720002
奏でろ,カナデロ,verb,124720003
奏でよ,カナデヨ,verb,124720004
軍縮,グンシュク,noun,124730000
夜行,ヤコウ,noun,124740000
悪党,アクトウ,noun,124750000
表裏,ヒョウリ,noun,124760000
不穏,フオン,adjv,124770000
考えつく,カンガエツク,verb,124780000
考えつか,カンガエツカ,verb,124780001
考えつこ,カンガエツコ,verb,124780002
考えつい,カンガエツイ,verb,124780003
考えつき,カンガエツキ,verb,124780004
考えつけ,カンガエツケ,verb,124780005
弱体,ジャクタイ,adjv,124790000
楽屋,ガクヤ,noun,124800000
顔ぶれ,カオブレ,noun,124820000
展覧,テンラン,noun,124830000
法規,ホウキ,noun,124840000
デブ,デブ,adjv,124850000
南東,ナントウ,noun,124860000
サメ,サメ,noun,124880000
満期,マンキ,noun,124890000
ぐる,グル,adv,124920000
焼失,ショウシツ,noun,124930000
剣道,ケンドウ,noun,124950000
感傷,カンショウ,noun,124960000
通例,ツウレイ,adv,124970000
あっけ,アッケ,noun,124980000
減量,ゲンリョウ,noun,124990000
売り物,ウリモノ,noun,125000000
敗者,ハイシャ,noun,125010000
サーブ,サーブ,noun,125020000
多面,タメン,noun,125030000
急便,キュウビン,noun,125040000
さかい,サカイ,js,125050000
独学,ドクガク,noun,125060000
かまぼこ,カマボコ,noun,125070000
痛ましい,イタマシイ,adj,125080000
痛ましかろう,イタマシカロウ,adj,125080001
痛ましかった,イタマシカッタ,adj,125080002
痛ましく,イタマシク,adj,125080003
痛ましければ,イタマシケレバ,adj,125080004
軽快,ケイカイ,adjv,125090000
ミュージシャン,ミュージシャン,noun,125100000
らせん,ラセン,noun,125110000
ありあり,アリアリ,adv,125120000
部類,ブルイ,noun,125130000
引っ込める,ヒッコメル,verb,125140000
引っ込め,ヒッコメ,verb,125140001
引っ込めれ,ヒッコメレ,verb,125140002
引っ込めろ,ヒッコメロ,verb,125140003
引っ込めよ,ヒッコメヨ,verb,125140004
石灰,セッカイ,noun,125160000
直属,チョクゾク,noun,125170000
易,エキ,noun,125180000
コム,コム,noun,125190000
確証,カクショウ,noun,125210000
アヒル,アヒル,noun,125220000
寄生,キセイ,noun,125230000
排する,ハイスル,verb,125240000
排される,ハイサレル,verb,125240001
排します,ハイシマス,verb,125240002
排すれば,ハイスレバ,verb,125240003
凝縮,ギョウシュク,noun,125260000
有権,ユウケン,noun,125270000
樹脂,ジュシ,noun,125280000
菱,ヒシ,noun,125290000
旧制,キュウセイ,noun,125300000
永続,エイゾク,noun,125310000
怪しむ,アヤシム,verb,125320000
ダイレクト,ダイレクト,adjv,125330000
大君,オオキミ,noun,125340000
面持ち,オモモチ,noun,125350000
同族,ドウゾク,noun,125360000
見積もる,ミツモル,verb,125370000
見積もら,ミツモラ,verb,125370001
見積もろ,ミツモロ,verb,125370002
見積もり,ミツモリ,verb,125370003
見積もっ,ミツモッ,verb,125370004
見積もれ,ミツモレ,verb,125370005
酒場,サカバ,noun,125380000
脱毛,ダツモウ,noun,125390000
控え,ヒカエ,noun,125400000
不毛,フモウ,adjv,125420000
こぎつける,コギツケル,verb,125430000
こぎつけ,コギツケ,verb,125430001
こぎつけれ,コギツケレ,verb,125430002
こぎつけろ,コギツケロ,verb,125430003
こぎつけよ,コギツケヨ,verb,125430004
一説,イッセツ,noun,125440000
紙袋,カミブクロ,noun,125450000
下回る,シタマワル,verb,125460000
下回ら,シタマワラ,verb,125460001
下回ろ,シタマワロ,verb,125460002
下回り,シタマワリ,verb,125460003
下回っ,ゲカイッ,verb,125460004
下回れ,シタマワレ,verb,125460005
かき分ける,カキワケル,verb,125470000
かき分け,カキワケ,verb,125470001
かき分けれ,カキワケレ,verb,125470002
かき分けろ,カキワケロ,verb,125470003
かき分けよ,カキワケヨ,verb,125470004
治,チ,noun,125480000
受理,ジュリ,noun,125490000
陽,ヒ,adjv,125500000
大雨,オオアメ,noun,125520000
娼婦,ショウフ,noun,125530000
王宮,オウキュウ,noun,125540000
無実,ムジツ,noun,125550000
カボチャ,カボチャ,noun,125560000
スコア,スコア,noun,125570000
パラパラ,パラパラ,adv,125580000
輩出,ハイシュツ,noun,125590000
感度,カンド,noun,125600000
客席,キャクセキ,noun,125610000
朽ちる,クチル,verb,125620000
朽ち,クチ,verb,125620001
朽ちれ,クチレ,verb,125620002
朽ちろ,クチロ,verb,125620003
朽ちよ,クチヨ,verb,125620004
締め,シメ,noun,125630000
色あせる,イロアセル,verb,125640000
色あせ,ショクアセ,verb,125640001
色あせれ,ショクアセレ,verb,125640002
色あせろ,ショクアセロ,verb,125640003
色あせよ,ショクアセヨ,verb,125640004
イエロー,イエロー,noun,125660000
サギ,サギ,noun,125670000
有意,ユウイ,adjv,125680000
突き刺さる,ツキササル,verb,125690000
突き刺さら,ツキササラ,verb,125690001
突き刺さろ,ツキササロ,verb,125690002
突き刺さり,ツキササリ,verb,125690003
突き刺さっ,ツキササッ,verb,125690004
突き刺され,ツキササレ,verb,125690005
ユートピア,ユートピア,noun,125700000
切り上げる,キリアゲル,verb,125710000
切り上げ,キリアゲ,verb,125710001
切り上げれ,キリアゲレ,verb,125710002
切り上げろ,キリアゲロ,verb,125710003
切り上げよ,キリアゲヨ,verb,125710004
貪欲,ドンヨク,adjv,125720000
見,ミ,sbj,125730000
ブランデー,ブランデー,noun,125740000
監禁,カンキン,noun,125750000
察し,サッスル,noun,125760000
肝要,カンヨウ,adjv,125770000
断食,ダンジキ,noun,125780000
復旧,フッキュウ,noun,125790000
前代,ゼンダイ,noun,125800000
億劫,オックウ,adjv,125810000
賊,ゾク,noun,125820000
無性,ムショウ,noun,125830000
えたい,エタイ,noun,125840000
たいまつ,タイマツ,noun,125850000
とりこ,トリコ,noun,125870000
点滅,テンメツ,noun,125880000
南端,ナンタン,noun,125890000
かみ合う,カミアウ,verb,125900000
かみ合わ,カミアワ,verb,125900001
かみ合お,カミアオ,verb,125900002
かみ合い,カミアイ,verb,125900003
かみ合て,カミアテ,verb,125900004
かみ合え,カミアエ,verb,125900005
信じ込む,シンジコム,verb,125910000
信じ込ま,シンジコマ,verb,125910001
信じ込も,シンジコモ,verb,125910002
信じ込み,シンジコミ,verb,125910003
信じ込ん,シンジコン,verb,125910004
信じ込め,シンジコメ,verb,125910005
青ざめる,アオザメル,verb,125920000
青ざめ,アオザメ,verb,125920001
青ざめれ,アオザメレ,verb,125920002
青ざめろ,アオザメロ,verb,125920003
青ざめよ,アオザメヨ,verb,125920004
ロッカー,ロッカー,noun,125930000
合宿,ガッシュク,noun,125940000
ユーロ,ユーロ,noun,125950000
ワイヤ,ワイヤ,noun,125960000
くぼむ,クボム,verb,125980000
くぼま,クボマ,verb,125980001
くぼも,クボモ,verb,125980002
くぼみ,クボミ,verb,125980003
くぼん,クボン,verb,125980004
くぼめ,クボメ,verb,125980005
吸い取る,スイトル,verb,125990000
吸い取ら,スイトラ,verb,125990001
吸い取ろ,スイトロ,verb,125990002
吸い取り,スイトリ,verb,125990003
吸い取っ,スイトッ,verb,125990004
吸い取れ,スイトレ,verb,125990005
木陰,コカゲ,noun,126000000
買い手,カイテ,noun,126020000
叱咤,シッタ,noun,126030000
南極,ナンキョク,noun,126060000
情け,ナサケ,noun,126070000
出撃,シュツゲキ,noun,126080000
プロフェッショナル,プロフェッショナル,adjv,126090000
酔っ払い,ヨッパライ,noun,126100000
苦境,クキョウ,noun,126110000
ひと昔,ヒトムカシ,noun,126120000
座り,スワリ,noun,126130000
陸海軍,リクカイグン,noun,126140000
練,レン,sbj,126150000
ほどよい,ホドヨイ,adj,126160000
ほどよかろう,ホドヨカロウ,adj,126160001
ほどよかった,ホドヨカッタ,adj,126160002
ほどよく,ホドヨク,adj,126160003
ほどよければ,ホドヨケレバ,adj,126160004
ベージュ,ベージュ,noun,126170000
退社,タイシャ,noun,126180000
持ち株,モチカブ,noun,126190000
満開,マンカイ,adjv,126210000
良識,リョウシキ,noun,126220000
金具,カナグ,noun,126230000
高低,コウテイ,noun,126250000
警護,ケイゴ,noun,126260000
呪縛,ジュバク,noun,126270000
オークション,オークション,noun,126280000
混入,コンニュウ,noun,126290000
トレ,トレ,noun,126300000
失格,シッカク,noun,126310000
決め込む,キメコム,verb,126320000
決め込ま,キメコマ,verb,126320001
決め込も,キメコモ,verb,126320002
決め込み,キメコミ,verb,126320003
決め込ん,キメコン,verb,126320004
決め込め,キメコメ,verb,126320005
相棒,アイボウ,noun,126330000
下地,シタジ,noun,126340000
脱皮,ダッピ,noun,126350000
さわる,サワル,verb,126360000
さわら,サワラ,verb,126360001
さわろ,サワロ,verb,126360002
さわり,サワリ,verb,126360003
さわっ,サワッ,verb,126360004
さわれ,サワレ,verb,126360005
点々,テンテン,noun,126370000
さいなむ,サイナム,verb,126380000
さいなま,サイナマ,verb,126380001
さいなも,サイナモ,verb,126380002
さいなみ,サイナミ,verb,126380003
さいなん,サイナン,verb,126380004
さいなめ,サイナメ,verb,126380005
屋内,オクナイ,noun,126390000
概略,ガイリャク,noun,126400000
イヤー,イヤー,noun,126410000
上洛,ジョウラク,noun,126420000
予知,ヨチ,noun,126430000
備え,ソナエ,noun,126440000
張りつめる,ハリツメル,verb,126450000
張りつめ,ハリツメ,verb,126450001
張りつめれ,ハリツメレ,verb,126450002
張りつめろ,ハリツメロ,verb,126450003
張りつめよ,ハリツメヨ,verb,126450004
デモクラシー,デモクラシー,noun,126460000
逆説,ギャクセツ,noun,126470000
ロッド,ロッド,noun,126490000
復員,フクイン,noun,126500000
参道,サンドウ,noun,126520000
先月,センゲツ,adv,126540000
英米,エイベイ,noun,126550000
亀裂,キレツ,noun,126560000
見返す,ミカエス,verb,126570000
見返さ,ミカエサ,verb,126570001
見返そ,ミカエソ,verb,126570002
見返し,ミカエシ,verb,126570003
見返せ,ミカエセ,verb,126570004
後ろめたい,ウシロメタイ,adj,126580000
後ろめたかろう,ウシロメタカロウ,adj,126580001
後ろめたかった,ウシロメタカッタ,adj,126580002
後ろめたく,ウシロメタク,adj,126580003
後ろめたければ,ウシロメタケレバ,adj,126580004
聖域,セイイキ,noun,126590000
女郎,ジョロウ,noun,126600000
人家,ジンカ,noun,126610000
抑止,ヨクシ,noun,126630000
立ち込める,タチコメル,verb,126640000
立ち込め,タチコメ,verb,126640001
立ち込めれ,タチコメレ,verb,126640002
立ち込めろ,タチコメロ,verb,126640003
立ち込めよ,タチコメヨ,verb,126640004
リクエスト,リクエスト,noun,126650000
観賞,カンショウ,noun,126660000
争議,ソウギ,noun,126670000
返却,ヘンキャク,noun,126680000
果てし,ハテシ,noun,126690000
抜本,バッポン,noun,126700000
ふき取る,フキトル,verb,126710000
ふき取ら,フキトラ,verb,126710001
ふき取ろ,フキトロ,verb,126710002
ふき取り,フキトリ,verb,126710003
ふき取っ,フキトッ,verb,126710004
ふき取れ,フキトレ,verb,126710005
学級,ガッキュウ,noun,126730000
将兵,ショウヘイ,noun,126740000
略称,リャクショウ,noun,126750000
冷房,レイボウ,noun,126770000
手探り,テサグリ,noun,126780000
耕地,コウチ,noun,126790000
旅費,リョヒ,noun,126800000
いんちき,インチキ,adjv,126810000
ガーゼ,ガーゼ,noun,126820000
ぐんぐん,グングン,adv,126830000
調書,チョウショ,noun,126840000
文中,ブンチュウ,noun,126850000
第一,ダイイチ,adv,126860000
草案,ソウアン,noun,126870000
勝敗,ショウハイ,noun,126880000
小銭,コゼニ,noun,126890000
追悼,ツイトウ,noun,126900000
大男,オオオトコ,noun,126910000
テール,テール,noun,126920000
先手,センテ,noun,126930000
罰則,バッソク,noun,126940000
戸棚,トダナ,noun,126960000
移送,イソウ,noun,126970000
暗がり,クラガリ,noun,126980000
ロス,ロス,noun,126990000
国策,コクサク,noun,127000000
ゲット,ゲット,noun,127010000
毎度,マイド,noun,127020000
パズル,パズル,noun,127030000
瀬,セ,noun,127040000
研ぐ,トグ,verb,127050000
研が,トガ,verb,127050001
研ご,トゴ,verb,127050002
研ぎ,トギ,verb,127050003
研い,トイ,verb,127050004
